date,open,high,low,close,adj close,volume,sentiment,news_flag,scaled_sentiment
2016-06-15 00:00:00+00:00,22.251779556274418,23.044769287109375,22.131629943847656,22.708349227905273,22.07611656188965,7397087,0.14631172649785817,0.0,-0.21339706837553546
2016-06-16 00:00:00+00:00,22.299840927124023,22.61223030090332,21.987449645996097,22.564170837402344,21.935955047607425,5676155,0.2854877458921212,0.0,-0.1786030635269697
2016-06-17 00:00:00+00:00,22.708349227905273,23.188949584960938,22.61223030090332,23.020740509033203,22.37980842590332,12160133,0.4178760707248266,0.0,-0.14550598231879336
2016-06-21 00:00:00+00:00,23.381189346313477,23.78969955444336,23.23700904846191,23.693580627441406,23.033916473388672,5673700,0.14631172649785817,0.0,-0.21339706837553546
2016-06-22 00:00:00+00:00,23.83776092529297,24.39044952392578,23.6695499420166,23.765670776367188,23.104001998901367,8117353,0.2854877458921212,0.0,-0.1786030635269697
2016-06-27 00:00:00+00:00,22.299840927124023,22.347900390625,21.50684928894043,21.867300033569336,21.258485794067383,9099584,0.3333333333333333,1.0,-0.1666416666666667
2016-06-29 00:00:00+00:00,22.852529525756836,22.87656021118164,21.651029586791992,21.867300033569336,21.258485794067383,15465377,1.0,1.0,2.4999999999997247e-05
2016-07-05 00:00:00+00:00,22.73237991333008,22.80447006225586,22.03550910949707,22.251779556274418,21.63225555419922,6809030,1.0,1.0,2.4999999999997247e-05
2016-07-07 00:00:00+00:00,22.251779556274418,22.708349227905273,22.22775077819824,22.444019317626953,21.81914520263672,9226883,0.5714285714285714,1.0,-0.10711785714285715
2016-07-11 00:00:00+00:00,23.93387985229492,24.46253967285156,23.717609405517575,24.36642074584961,23.68802261352539,15493924,0.46153846153846156,1.0,-0.1345903846153846
2016-07-12 00:00:00+00:00,25.712099075317383,25.95240020751953,25.063289642333984,25.68807029724121,24.972875595092773,22237453,0.625,1.0,-0.093725
2016-07-14 00:00:00+00:00,26.000459671020508,26.192699432373047,25.64001083374023,25.736129760742188,25.01959991455078,9299542,0.5,1.0,-0.124975
2016-07-15 00:00:00+00:00,25.760160446166992,26.33687973022461,25.736129760742188,26.240760803222656,25.510183334350582,9594881,0.6666666666666666,1.0,-0.08330833333333335
2016-07-18 00:00:00+00:00,26.000459671020508,26.288820266723633,25.760160446166992,26.240760803222656,25.510183334350582,6804952,1.0,1.0,2.4999999999997247e-05
2016-07-19 00:00:00+00:00,25.784189224243164,25.904340744018555,25.519859313964844,25.54388999938965,24.83271217346191,6153433,1.097541150998572,0.0,0.02441028774964299
2016-07-21 00:00:00+00:00,25.64001083374023,26.096580505371097,25.303590774536133,25.471799850463867,24.76262855529785,6259925,0.14631172649785817,0.0,-0.21339706837553546
2016-07-22 00:00:00+00:00,25.42374038696289,25.61598014831543,25.207469940185547,25.39970970153809,24.69254493713379,4237828,1.0,1.0,2.4999999999997247e-05
2016-07-26 00:00:00+00:00,25.11134910583496,25.64001083374023,25.039260864257812,25.64001083374023,24.92615509033203,5233125,0.14631172649785817,0.0,-0.21339706837553546
2016-07-27 00:00:00+00:00,25.856279373168945,26.360910415649418,25.279560089111328,25.80821990966797,25.08968162536621,8735789,0.2854877458921212,0.0,-0.1786030635269697
2016-07-29 00:00:00+00:00,25.495830535888672,25.591949462890625,25.039260864257812,25.519859313964844,24.809349060058594,6833042,0.14631172649785817,0.0,-0.21339706837553546
2016-08-05 00:00:00+00:00,25.11134910583496,25.23150062561035,24.96717071533203,25.23150062561035,24.600536346435547,5115522,0.14631172649785817,0.0,-0.21339706837553546
2016-08-08 00:00:00+00:00,25.23150062561035,25.471799850463867,25.015230178833008,25.11134910583496,24.483386993408203,3953974,0.14631172649785817,0.0,-0.21339706837553546
2016-08-09 00:00:00+00:00,25.039260864257812,25.23150062561035,24.871049880981445,24.871049880981445,24.249095916748047,3251269,0.2854877458921212,0.0,-0.1786030635269697
2016-08-10 00:00:00+00:00,24.991199493408203,25.303590774536133,24.678810119628903,24.82299041748047,24.202239990234375,3958968,0.4178760707248266,0.0,-0.14550598231879336
2016-08-12 00:00:00+00:00,24.919109344482425,24.991199493408203,24.318359375,24.43851089477539,23.827373504638672,5779276,0.14631172649785817,0.0,-0.21339706837553546
2016-08-15 00:00:00+00:00,24.63075065612793,25.42374038696289,24.58268928527832,25.279560089111328,24.647390365600582,5498086,0.2854877458921212,0.0,-0.1786030635269697
2016-08-16 00:00:00+00:00,25.39970970153809,25.42374038696289,24.726869583129883,24.726869583129883,24.108522415161133,5753641,0.4178760707248266,0.0,-0.14550598231879336
2016-08-17 00:00:00+00:00,24.82299041748047,24.991199493408203,24.58268928527832,24.89508056640625,24.27252769470215,4511153,0.5438077407660544,0.0,-0.1140230648084864
2016-08-18 00:00:00+00:00,25.015230178833008,25.15941047668457,24.84701919555664,25.11134910583496,24.483386993408203,3564003,0.6635976507857855,0.0,-0.08407558730355363
2016-08-19 00:00:00+00:00,24.84701919555664,24.89508056640625,24.55866050720215,24.678810119628903,24.061664581298828,5478069,1.0,1.0,2.4999999999997247e-05
2016-08-23 00:00:00+00:00,25.015230178833008,25.327619552612305,24.919109344482425,25.23150062561035,24.600536346435547,4807158,0.14631172649785817,0.0,-0.21339706837553546
2016-08-24 00:00:00+00:00,25.063289642333984,25.11134910583496,24.05402946472168,24.12611961364746,23.522794723510746,8214815,0.2854877458921212,0.0,-0.1786030635269697
2016-08-26 00:00:00+00:00,24.39044952392578,24.678810119628903,23.93387985229492,24.030000686645508,23.429079055786133,6271203,0.14631172649785817,0.0,-0.21339706837553546
2016-08-29 00:00:00+00:00,24.05402946472168,24.6547794342041,24.030000686645508,24.6547794342041,24.038232803344727,5668664,0.5438077407660544,0.0,-0.1140230648084864
2016-08-30 00:00:00+00:00,24.6547794342041,24.6547794342041,24.17417907714844,24.43851089477539,23.827373504638672,4690096,0.6635976507857855,0.0,-0.08407558730355363
2016-08-31 00:00:00+00:00,24.222240447998047,24.46253967285156,24.078060150146484,24.222240447998047,23.61651039123535,6611735,0.7775453379548463,0.0,-0.05558866551128844
2016-09-01 00:00:00+00:00,24.24626922607422,24.486570358276367,24.150150299072266,24.342390060424805,23.73365592956543,5593758,0.8859357308438596,0.0,-0.02849106728903511
2016-09-02 00:00:00+00:00,24.51059913635254,24.678810119628903,24.05402946472168,24.342390060424805,23.73365592956543,7058261,1.0,1.0,2.4999999999997247e-05
2016-09-06 00:00:00+00:00,24.46253967285156,24.798959732055664,24.318359375,24.798959732055664,24.17881202697754,5311569,0.14631172649785817,0.0,-0.21339706837553546
2016-09-07 00:00:00+00:00,24.750900268554688,24.82299041748047,24.342390060424805,24.534629821777344,23.92108917236328,5682605,0.2854877458921212,0.0,-0.1786030635269697
2016-09-09 00:00:00+00:00,24.150150299072266,24.150150299072266,22.80447006225586,23.06879997253418,22.49191665649414,14041781,0.14631172649785817,0.0,-0.21339706837553546
2016-09-12 00:00:00+00:00,22.87656021118164,23.549400329589844,22.660289764404297,23.501340866088867,22.913639068603516,9022680,0.5438077407660544,0.0,-0.1140230648084864
2016-09-13 00:00:00+00:00,23.14089012145996,23.188949584960938,22.708349227905273,22.87656021118164,22.30448341369629,7701831,1.0,1.0,2.4999999999997247e-05
2016-09-14 00:00:00+00:00,23.285070419311523,23.285070419311523,22.49208068847656,22.564170837402344,21.999908447265625,6540949,0.3333333333333333,1.0,-0.1666416666666667
2016-09-15 00:00:00+00:00,22.588199615478516,22.87656021118164,22.516109466552734,22.756410598754883,22.18733787536621,6256929,0.46338820133142944,0.0,-0.13412794966714264
2016-09-20 00:00:00+00:00,22.49208068847656,22.780439376831055,22.371929168701172,22.6843204498291,22.11705017089844,6501873,0.14631172649785817,0.0,-0.21339706837553546
2016-09-22 00:00:00+00:00,23.549400329589844,23.93387985229492,23.42925071716309,23.501340866088867,22.913639068603516,6374532,0.14631172649785817,0.0,-0.21339706837553546
2016-09-28 00:00:00+00:00,23.285070419311523,23.741640090942383,23.020740509033203,23.741640090942383,23.14792823791504,7385809,0.14631172649785817,0.0,-0.21339706837553546
2016-10-04 00:00:00+00:00,24.17417907714844,24.534629821777344,24.005970001220703,24.51059913635254,23.897659301757812,13312776,0.5,1.0,-0.124975
2016-10-05 00:00:00+00:00,24.63075065612793,25.015230178833008,24.43851089477539,24.991199493408203,24.366241455078125,12374865,0.6219264387482148,0.0,-0.09449339031294629
2016-10-07 00:00:00+00:00,25.648019790649418,25.712099075317383,24.855030059814453,25.127370834350582,24.499006271362305,9810986,0.3333333333333333,1.0,-0.1666416666666667
2016-10-10 00:00:00+00:00,25.28757095336914,25.59996032714844,25.127370834350582,25.23950958251953,24.60834503173828,11384519,0.25,1.0,-0.187475
2016-10-11 00:00:00+00:00,23.813730239868164,23.813730239868164,22.339889526367188,22.35590934753418,21.796852111816406,40784270,1.2666666666666666,1.0,0.06669166666666665
2016-10-12 00:00:00+00:00,22.043519973754883,22.043519973754883,21.643020629882812,21.715110778808594,21.172080993652344,23879900,0.3333333333333333,1.0,-0.1666416666666667
2016-10-13 00:00:00+00:00,21.170429229736328,21.56291961669922,21.002220153808594,21.42675018310547,20.89093017578125,16025094,2.0,1.0,0.250025
2016-10-17 00:00:00+00:00,21.17844009399414,21.30660057067871,21.05027961730957,21.10634994506836,20.578542709350582,10594382,0.6666666666666666,1.0,-0.08330833333333335
2016-10-18 00:00:00+00:00,21.282569885253903,21.3626708984375,20.529630661010746,21.23451042175293,20.70349502563477,16567915,0.7804646761650007,0.0,-0.05485883095874983
2016-10-19 00:00:00+00:00,21.18644905090332,21.9714298248291,21.12236976623535,21.659040451049805,21.117408752441406,12456679,0.8887126912494279,0.0,-0.027796827187643036
2016-10-20 00:00:00+00:00,21.602970123291016,21.77117919921875,21.322620391845703,21.378690719604492,20.844070434570312,9917978,0.9916813883415316,0.0,-0.0020546529146170944
2016-10-21 00:00:00+00:00,21.282569885253903,21.675060272216797,21.090330123901367,21.53087997436523,20.992454528808594,7769288,1.0896282428180424,0.0,0.022432060704510592
2016-10-24 00:00:00+00:00,21.635009765625,21.667049407958984,21.43475914001465,21.51486015319824,20.976835250854492,7109988,1.3557277906563352,0.0,0.0889569476640838
2016-10-25 00:00:00+00:00,21.83526039123535,22.22775077819824,21.618989944458008,21.859289169311523,21.312652587890625,12088514,2.0,1.0,0.250025
2016-10-26 00:00:00+00:00,21.811229705810547,22.331880569458008,21.683069229125977,22.259790420532227,21.70313835144043,9730587,1.0,1.0,2.4999999999997247e-05
2016-10-27 00:00:00+00:00,22.307849884033203,22.6202392578125,22.27581024169922,22.604219436645508,22.03895378112793,11574782,1.097541150998572,0.0,0.02441028774964299
2016-10-28 00:00:00+00:00,22.49208068847656,22.852529525756836,22.48406982421875,22.724369049072266,22.156095504760746,11158052,1.190325163928081,0.0,0.04760629098202024
2016-11-02 00:00:00+00:00,22.670000076293945,23.26499938964844,22.63599967956543,22.90999984741211,22.424833297729492,10755300,0.14631172649785817,0.0,-0.21339706837553546
2016-11-03 00:00:00+00:00,22.959999084472656,24.349000930786133,22.940000534057617,24.149999618530273,23.63857650756836,8084200,0.2854877458921212,0.0,-0.1786030635269697
2016-11-04 00:00:00+00:00,23.81999969482422,25.5,23.559999465942383,25.200000762939453,24.666345596313477,6878700,0.4178760707248266,0.0,-0.14550598231879336
2016-11-07 00:00:00+00:00,25.540000915527344,26.40999984741211,24.88999938964844,25.079999923706055,24.54888153076172,8377000,0.5,1.0,-0.124975
2016-11-08 00:00:00+00:00,24.299999237060547,26.59000015258789,24.299999237060547,26.399999618530273,25.84092712402344,6471300,0.6219264387482148,0.0,-0.09449339031294629
2016-11-09 00:00:00+00:00,26.829999923706055,29.13999938964844,26.0,28.719999313354492,28.11179542541504,10675900,0.7379064549101013,0.0,-0.06549838627247467
2016-11-10 00:00:00+00:00,29.079999923706055,29.700000762939453,28.299999237060547,29.100000381469727,28.48374938964844,8189900,0.8482300589373555,0.0,-0.03791748526566113
2016-11-11 00:00:00+00:00,29.18000030517578,29.989999771118164,27.6299991607666,29.299999237060547,28.67951202392578,5337200,0.9531731173050453,0.0,-0.011681720673738683
2016-11-14 00:00:00+00:00,29.5,29.940000534057617,28.61000061035156,29.6200008392334,28.992738723754883,5156700,0.2854877458921212,0.0,-0.1786030635269697
2016-11-15 00:00:00+00:00,28.940000534057617,30.229999542236328,28.829999923706055,30.209999084472656,29.570240020751953,3668900,0.4178760707248266,0.0,-0.14550598231879336
2016-11-16 00:00:00+00:00,29.690000534057617,31.690000534057617,29.65999984741211,31.420000076293945,30.754621505737305,6153000,0.5438077407660544,0.0,-0.1140230648084864
2016-11-17 00:00:00+00:00,31.299999237060547,32.02000045776367,30.770000457763672,31.850000381469727,31.175512313842773,4693200,0.6635976507857855,0.0,-0.08407558730355363
2016-11-18 00:00:00+00:00,31.729999542236328,31.770000457763672,30.15999984741211,30.420000076293945,29.775794982910156,4421700,0.7775453379548463,0.0,-0.05558866551128844
2016-11-21 00:00:00+00:00,30.88999938964844,30.979999542236328,29.500999450683594,30.690000534057617,30.04008102416992,2986000,1.190325163928081,0.0,0.04760629098202024
2016-11-22 00:00:00+00:00,31.100000381469727,31.90999984741211,30.540000915527344,31.34000015258789,30.676313400268555,4182800,1.2785840471498844,0.0,0.0696710117874711
2016-11-23 00:00:00+00:00,31.0,31.93000030517578,30.0,31.510000228881836,30.842710494995117,4111400,1.3625384938440364,0.0,0.09065962346100909
2016-11-25 00:00:00+00:00,31.239999771118164,32.189998626708984,31.11000061035156,31.700000762939453,31.0286922454834,3109500,1.5183635586365642,0.0,0.12961588965914106
2016-11-28 00:00:00+00:00,31.479999542236328,31.799999237060547,30.700000762939453,30.86000061035156,30.206480026245117,5121900,1.7247436967564533,0.0,0.18121092418911333
2016-11-29 00:00:00+00:00,30.020000457763672,30.5,29.729999542236328,29.729999542236328,29.10040855407715,4928200,1.7869386805747332,0.0,0.19675967014368329
2016-11-30 00:00:00+00:00,30.059999465942383,30.440000534057617,28.850000381469727,28.969999313354492,28.35650062561035,5131700,1.0,1.0,2.4999999999997247e-05
2016-12-01 00:00:00+00:00,28.84000015258789,29.420000076293945,28.600000381469727,28.8799991607666,28.26840591430664,5006200,1.097541150998572,0.0,0.02441028774964299
2016-12-02 00:00:00+00:00,28.86000061035156,29.625,28.729999542236328,29.040000915527344,28.42502212524414,3870300,1.190325163928081,0.0,0.04760629098202024
2016-12-05 00:00:00+00:00,29.030000686645508,31.277000427246097,28.88999938964844,31.219999313354492,30.558853149414062,7034100,0.14631172649785817,0.0,-0.21339706837553546
2016-12-06 00:00:00+00:00,30.709999084472656,31.190000534057617,30.209999084472656,31.149999618530273,30.49033546447754,3248600,0.2854877458921212,0.0,-0.1786030635269697
2016-12-07 00:00:00+00:00,31.299999237060547,31.88999938964844,30.76499938964844,30.899999618530273,30.24563217163086,5778300,0.4178760707248266,0.0,-0.14550598231879336
2016-12-08 00:00:00+00:00,31.280000686645508,31.84000015258789,30.799999237060547,31.309999465942383,30.646947860717773,3064500,0.5438077407660544,0.0,-0.1140230648084864
2016-12-09 00:00:00+00:00,31.309999465942383,32.11000061035156,31.040000915527344,32.04999923706055,31.371274948120117,4344300,0.6635976507857855,0.0,-0.08407558730355363
2016-12-12 00:00:00+00:00,32.15999984741211,32.349998474121094,30.850000381469727,31.239999771118164,30.578428268432617,3416400,0.9890398618930822,0.0,-0.002715034526729443
2016-12-13 00:00:00+00:00,31.399999618530273,31.729999542236328,30.030000686645508,30.239999771118164,29.599611282348633,4215100,1.08711554513468,0.0,0.02180388628366997
2016-12-14 00:00:00+00:00,30.11000061035156,31.31999969482422,30.030000686645508,30.450000762939453,29.805160522460938,3176100,1.1804080208620997,0.0,0.04512700521552493
2016-12-15 00:00:00+00:00,30.15999984741211,30.440000534057617,29.649999618530273,29.790000915527344,29.15913772583008,3753200,1.26915056885854,0.0,0.06731264221463501
2016-12-16 00:00:00+00:00,29.649999618530273,30.420000076293945,29.15999984741211,29.399999618530273,28.77739715576172,8133000,1.0,1.0,2.4999999999997247e-05
2016-12-19 00:00:00+00:00,28.88999938964844,29.489999771118164,28.75,29.290000915527344,28.669727325439453,2572500,1.190325163928081,0.0,0.04760629098202024
2016-12-20 00:00:00+00:00,29.899999618530273,30.329999923706055,29.770000457763672,30.15999984741211,29.521303176879883,3827000,1.2785840471498844,0.0,0.0696710117874711
2016-12-21 00:00:00+00:00,30.190000534057617,30.43000030517578,30.020000457763672,30.43000030517578,29.785585403442383,1811200,1.3625384938440364,0.0,0.09065962346100909
2016-12-22 00:00:00+00:00,30.209999084472656,30.350000381469727,29.540000915527344,29.75,29.119985580444336,3767400,1.0,1.0,2.4999999999997247e-05
2016-12-23 00:00:00+00:00,29.790000915527344,30.1299991607666,29.34000015258789,29.709999084472656,29.080827713012695,2881800,1.097541150998572,0.0,0.02441028774964299
2016-12-27 00:00:00+00:00,29.579999923706055,30.040000915527344,29.399999618530273,29.649999618530273,29.02210235595703,1708900,1.4423984338571902,0.0,0.11062460846429756
2016-12-28 00:00:00+00:00,29.780000686645508,30.170000076293945,29.350000381469727,29.43000030517578,28.806764602661133,2751100,1.5183635586365642,0.0,0.12961588965914106
2016-12-29 00:00:00+00:00,29.43000030517578,29.440000534057617,28.600000381469727,28.88999938964844,28.2781982421875,3224400,1.5906238205625731,0.0,0.14768095514064328
2016-12-30 00:00:00+00:00,28.969999313354492,29.378000259399418,28.010000228881836,28.079999923706055,27.485349655151367,2686000,1.6593599079287213,0.0,0.16486497698218033
2017-01-03 00:00:00+00:00,28.600000381469727,28.8700008392334,28.170000076293945,28.829999923706055,28.219467163085938,2746400,1.9023767278119472,0.0,0.2256191819529868
2017-01-04 00:00:00+00:00,29.020000457763672,30.299999237060547,29.020000457763672,30.260000228881836,29.619184494018555,3339500,1.955908446477968,0.0,0.23900211161949197
2017-01-05 00:00:00+00:00,30.18000030517578,30.93000030517578,30.114999771118164,30.649999618530273,30.00092506408691,2444600,2.006829392417181,0.0,0.2517323481042953
2017-01-09 00:00:00+00:00,30.8799991607666,30.8799991607666,29.21500015258789,29.479999542236328,28.855703353881836,4205100,0.4178760707248266,0.0,-0.14550598231879336
2017-01-10 00:00:00+00:00,29.829999923706055,31.100000381469727,29.729999542236328,30.979999542236328,30.323936462402344,3823600,0.5438077407660544,0.0,-0.1140230648084864
2017-01-11 00:00:00+00:00,31.079999923706055,32.0,31.079999923706055,31.969999313354492,31.292972564697266,3068300,0.6635976507857855,0.0,-0.08407558730355363
2017-01-13 00:00:00+00:00,32.81999969482422,33.43000030517578,32.529998779296875,33.0099983215332,32.31094741821289,3026200,1.0,1.0,2.4999999999997247e-05
2017-01-18 00:00:00+00:00,32.95000076293945,34.83000183105469,32.63999938964844,34.810001373291016,34.07282638549805,6420100,0.14631172649785817,0.0,-0.21339706837553546
2017-01-19 00:00:00+00:00,34.220001220703125,35.630001068115234,34.18000030517578,35.41999816894531,34.66990661621094,5050100,0.2854877458921212,0.0,-0.1786030635269697
2017-01-23 00:00:00+00:00,35.91999816894531,36.39500045776367,35.45500183105469,36.290000915527344,35.521488189697266,5245000,1.0,1.0,2.4999999999997247e-05
2017-01-24 00:00:00+00:00,37.18000030517578,38.380001068115234,37.18000030517578,37.5,36.70586395263672,11911100,0.4,1.0,-0.149975
2017-01-25 00:00:00+00:00,38.58000183105469,38.939998626708984,36.310001373291016,36.529998779296875,35.756404876708984,13583300,0.6666666666666666,1.0,-0.08330833333333335
2017-01-26 00:00:00+00:00,36.220001220703125,37.06999969482422,35.5099983215332,36.29999923706055,35.53127670288086,5735400,2.0,1.0,0.250025
2017-01-27 00:00:00+00:00,36.29999923706055,37.38999938964844,36.27000045776367,36.66999816894531,35.89344024658203,3617600,1.0,1.0,2.4999999999997247e-05
2017-01-30 00:00:00+00:00,36.47999954223633,36.59000015258789,35.77000045776367,36.54999923706055,35.77598190307617,3002400,1.0,1.0,2.4999999999997247e-05
2017-01-31 00:00:00+00:00,36.779998779296875,37.22999954223633,36.0099983215332,36.45000076293945,35.6781005859375,2690300,1.3333333333333333,1.0,0.08335833333333331
2017-02-01 00:00:00+00:00,36.58000183105469,37.189998626708984,36.20000076293945,36.2599983215332,35.49211883544922,2905400,0.6666666666666666,1.0,-0.08330833333333335
2017-02-02 00:00:00+00:00,36.70000076293945,38.369998931884766,36.630001068115234,37.68000030517578,36.88206100463867,5049700,0.7804646761650007,0.0,-0.05485883095874983
2017-02-03 00:00:00+00:00,37.869998931884766,38.04999923706055,36.83000183105469,36.86000061035156,36.07941436767578,5243300,0.8887126912494279,0.0,-0.027796827187643036
2017-02-06 00:00:00+00:00,36.900001525878906,38.0,36.79999923706055,37.75,36.9505729675293,2833900,1.1827981728333885,0.0,0.045724543208347124
2017-02-07 00:00:00+00:00,38.040000915527344,38.25,37.310001373291016,37.970001220703125,37.16590881347656,3270000,1.271424151742658,0.0,0.06788103793566452
2017-02-08 00:00:00+00:00,37.93000030517578,38.5,37.11000061035156,37.540000915527344,36.745018005371094,3121700,0.5,1.0,-0.124975
2017-02-09 00:00:00+00:00,37.40999984741211,37.75,36.99399948120117,37.41999816894531,36.6275520324707,3392400,0.6219264387482148,0.0,-0.09449339031294629
2017-02-10 00:00:00+00:00,37.91999816894531,38.540000915527344,37.505001068115234,38.29999923706055,37.488922119140625,3628600,0.7379064549101013,0.0,-0.06549838627247467
2017-02-13 00:00:00+00:00,38.790000915527344,39.779998779296875,38.45000076293945,38.47999954223633,37.66510391235352,5365800,1.0529980423214877,0.0,0.013274510580371934
